label,pixel506,pixel507,pixel508,pixel509,pixel510,pixel511,pixel512,pixel513,pixel514,pixel515,pixel516,pixel517,pixel518,pixel519,pixel520,pixel521,pixel522,pixel523,pixel524,pixel525,pixel526,pixel527,pixel528,pixel529,pixel530,pixel531,pixel532,pixel533,pixel534,pixel535,pixel536,pixel537,pixel538,pixel539,pixel540,pixel541,pixel542,pixel543,pixel544,pixel545,pixel546,pixel547,pixel548,pixel549,pixel550,pixel551,pixel552,pixel553,pixel554,pixel555,pixel556,pixel557,pixel558,pixel559,pixel560,pixel561,pixel562,pixel563,pixel564,pixel565,pixel566,pixel567,pixel568,pixel569,pixel570,pixel571,pixel572,pixel573,pixel574,pixel575,pixel576,pixel577,pixel699,pixel700,pixel701,pixel702,pixel703,pixel704,pixel705,pixel706,pixel707,pixel708,pixel709,pixel710,pixel711,pixel712,pixel713,pixel714,pixel715,pixel716,pixel717,pixel718,pixel719,pixel720,pixel721,pixel722,pixel723,pixel724,pixel725,pixel726
1,0,0,0,0,0,0,0,0,0,0,0,30,232,253,253,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,253,253,253,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,253,253,253,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,242,253,105,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,93,253,254,254,254,129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,254,254,254,254,237,87,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,223,254,254,254,254,254,206,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,109,252,241,98,21,0,0,0,0,0,0,21,99,242,252,252,175,51,0,0,0,0,0,0,0,0,0,0,109,252,252,252,205,144,144,62,145,144,144,206,253,252,252,168,62,0,0,0,0,0,0,0,0,0,0,0,0,218,253,253,253,253,253,253,255,253,253,253,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,15,108,54,2,0,0,0,0,0,4,78,244,254,198,15,0,0,0,0,0,0,0,0,0,0,0,0,0,169,254,254,118,8,0,10,18,109,201,254,254,254,149,5,0,0,0,0,0,0,0,0,0,0,0,0,0,164,254,254,254,214,186,224,254,254,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,197,252,252,253,252,231,209,85,85,85,85,104,252,253,252,55,0,0,0,0,0,0,0,0,0,0,0,0,75,233,252,253,252,252,252,252,253,252,252,252,252,253,233,43,0,0,0,0,0,0,0,0,0,0,0,0,0,72,223,237,252,252,252,252,253,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,116,254,246,123,98,69,5,0,0,0,0,0,180,254,70,0,0,0,0,0,0,0,0,0,0,0,0,0,22,213,254,254,254,254,68,0,0,0,0,93,254,224,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,182,254,254,254,62,0,0,0,31,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,141,252,195,12,0,0,149,252,252,173,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,252,167,0,0,0,4,175,252,252,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,252,232,27,0,0,0,145,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,254,252,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,254,254,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,254,237,22,0,0,0,0,0
1,0,0,0,0,0,48,229,253,253,255,27,0,0,0,0,0,0,13,191,255,106,0,0,0,0,0,0,0,0,0,0,0,0,0,150,252,252,253,228,116,76,48,85,85,117,228,252,253,27,0,0,0,0,0,0,0,0,0,0,0,0,0,13,149,227,253,252,252,246,227,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,74,205,252,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,253,253,203,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,253,252,252,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,97,254,254,152,0,0,0,0,0,0,0,0,0,11,138,254,242,67,0,0,0,0,0,0,0,0,0,0,69,251,254,251,96,0,0,0,0,0,0,0,0,98,254,254,118,0,0,0,0,0,0,0,0,0,0,0,0,223,254,254,251,107,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,37,221,253,120,0,0,0,0,0,0,8,182,253,253,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,250,173,5,0,0,0,0,7,139,253,253,253,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,253,128,5,0,0,0,66,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,163,253,252,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,229,254,222,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,252,253,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,252,253,196,0,0,0,0,0,0,0,0,0,0
1,0,0,7,91,234,253,253,253,253,253,253,254,253,253,253,253,208,96,45,0,0,0,0,0,0,0,0,0,0,51,210,253,253,253,253,253,253,253,253,254,245,221,253,253,253,253,235,206,50,0,0,0,0,0,0,0,0,133,253,253,253,253,253,253,253,253,253,94,32,22,36,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,85,253,253,47,0,0,0,0,0,0,0,14,96,253,206,50,0,0,0,0,0,0,0,0,0,0,0,0,29,238,253,140,6,0,0,0,0,0,18,139,253,253,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,253,253,59,0,0,0,0,20,191,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,254,254,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,254,254,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,255,253,253,253,216,156,156,156,234,253,253,253,253,253,253,253,253,253,253,240,0,0,0,0,0,0,0,0,167,253,253,253,253,253,253,253,248,234,234,234,234,234,234,153,104,104,104,51,0,0,0,0,0,0,0,0,0,108,110,110,160,240,240,200,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,198,253,253,192,12,0,0,0,0,147,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,252,252,253,181,85,85,163,226,249,252,242,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,155,252,253,252,252,252,252,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,253,253,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,253,230,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,253,229,17,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,110,254,210,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,215,254,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,253,203,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,64,253,255,221,0,0,0,0,0,0,0,159,255,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,240,253,244,111,4,0,0,0,0,68,228,253,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,253,251,251,141,48,48,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,201,254,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,254,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,254,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,201,229,28,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,22,139,247,254,240,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,89,238,254,255,254,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,138,207,104,140,251,254,254,201,126,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,224,252,96,0,0,0,0,0,0,0,0,0,0,0,15,173,252,229,52,0,0,0,0,0,0,0,0,0,132,252,198,24,0,0,0,0,0,0,0,0,0,49,173,252,252,122,0,0,0,0,0,0,0,0,0,0,89,216,252,140,65,0,0,0,0,0,0,20,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,253,252,252,239,140,0,0,0,0,0,0,0,0,0,79,253,252,252,236,50,0,0,0,0,0,0,0,0,192,253,253,253,253,255,128,113,113,50,0,101,144,253,253,255,253,253,162,0,0,0,0,0,0,0,0,0,12,228,252,252,252,253,252,252,252,237,226,249,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,18,211,254,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,254,218,55,86,86,104,112,94,121,173,192,191,51,0,0,0,0,0,0,0,0,0,0,0,0,0,86,233,254,253,245,253,253,254,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,253,252,252,84,0,0,0,0,0,0,0,0,0,16,203,253,252,252,145,0,0,0,0,0,0,0,0,0,255,253,253,253,112,0,0,0,0,0,0,0,26,207,253,255,253,253,84,0,0,0,0,0,0,0,0,0,90,243,252,252,237,226,225,116,85,85,85,131,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,42,253,252,252,252,252,253,252,252,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,183,183,240,252,253,252,252,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,252,253,252,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,245,254,254,254,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,254,224,135,254,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,240,249,65,128,251,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,85,177,211,253,253,253,253,254,253,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,253,253,253,253,254,246,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,210,253,253,253,253,254,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,11,193,253,89,0,0,0,0,0,0,124,253,253,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,253,180,0,0,0,0,0,7,185,253,253,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,253,205,16,0,0,0,5,159,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,21,157,165,117,62,66,253,253,239,129,105,62,32,85,62,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,253,253,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,253,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,156,105,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,6,106,189,206,206,212,254,254,188,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,82,200,252,252,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,8,197,245,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,254,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,255,248,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,5,177,253,252,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,159,252,253,252,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,252,252,253,224,19,0,0,0,0,0,0,0,0,0,0,0,0,0,13,196,252,120,6,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,253,253,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,253,253,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,152,252,61,0,0,0,0,20,131,252,243,223,253,212,20,0,0,0,0,0,0,0,0,0,0,0,0,0,153,253,123,0,0,0,0,0,11,213,254,253,224,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,252,223,20,0,0,0,82,213,252,253,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,40,172,252,253,252,192,151,213,252,213,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,253,214,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,212,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,87,254,228,16,38,254,254,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,226,254,176,0,38,254,242,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,254,239,31,9,177,254,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,245,253,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,116,34,0,0,0,0,0,0,68,254,253,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,240,151,0,0,0,0,0,0,17,234,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,67,253,253,253,184,64,76,211,253,254,253,219,250,253,253,253,244,91,0,0,0,0,0,0,0,0,0,0,168,253,253,205,103,122,202,253,253,253,136,13,30,131,222,253,253,171,0,0,0,0,0,0,0,0,0,0,177,253,253,253,253,253,253,253,253,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,254,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,254,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,233,178,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,74,253,253,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,193,253,253,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,253,253,253,53,0,0,0,0,0,0,0,0,0,0,0,0,0,89,253,253,253,110,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,2,128,253,253,253,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,253,253,253,192,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,226,251,253,242,146,7,0,0,0,0,0,0,45,231,253,253,171,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,138,252,252,252,252,253,252,221,35,0,3,43,168,252,252,231,95,0,0,0,0,0,0,0,0,0,0,0,244,253,253,253,253,255,239,63,0,0,0,0,0,43,231,255,253,137,5,0,0,0,0,0,0,0,0,0,138,252,252,252,252,218,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,246,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,251,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,254,142,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,250,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,213,245,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,255,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,254,128,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,253,254,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,253,254,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,194,26,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,254,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,254,233,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,254,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,215,252,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,162,253,253,23,0,0,0,0,0,0,0,0,0,0,13,47,99,106,84,0,0,0,0,0,0,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,18,253,253,65,0,0,0,0,15,204,253,253,253,229,86,0,0,0,0,0,0,0,0,0,0,0,0,0,18,253,253,168,43,0,0,37,85,232,253,253,253,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,221,253,253,235,201,201,230,253,253,253,253,253,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,191,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,191,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,180,221,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,254,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,10,195,253,253,253,253,34,45,154,235,253,163,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,253,253,253,201,99,238,253,253,188,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,253,253,253,253,253,254,243,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,191,252,252,160,0,0,0,0,0,0,0,0,0,13,212,253,253,201,255,92,0,0,0,0,0,0,9,128,255,253,247,42,0,0,0,0,0,0,0,0,0,24,252,252,252,252,253,121,47,9,0,5,47,47,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,149,254,254,198,101,49,0,0,18,27,27,45,138,254,251,211,0,0,0,0,0,0,0,0,0,0,0,0,179,254,254,224,193,187,169,193,234,254,254,254,254,227,103,0,0,0,0,0,0,0,0,0,0,0,0,0,63,244,254,254,254,254,254,254,254,254,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,77,253,254,195,0,0,0,0,0,0,159,253,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,254,241,30,0,0,0,0,5,89,246,254,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,253,195,0,0,0,0,80,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,91,252,252,252,253,159,38,0,0,0,28,234,253,252,180,13,0,0,0,0,0,0,0,0,0,0,0,0,53,252,252,252,156,43,0,0,0,0,0,175,253,252,143,0,0,0,0,0,0,0,0,0,0,0,0,0,128,252,177,28,0,0,0,0,0,26,200,249,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,64,120,28,0,0,0,15,253,253,253,253,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,170,253,191,0,0,63,174,253,253,253,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,239,253,240,92,93,240,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,72,253,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,252,172,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,173,254,253,82,0,0,0,0,0,0,0,0,0,0,0,0,0,102,253,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,236,254,242,26,0,0,0,0,0,0,0,0,0,0,0,210,254,235,0,0,0,0,0,0,0,0,0,0,152,254,254,157,0,0,0,0,0,0,0,0,0,0,0,237,254,151,0,0,0,0,0,0,0,0,0,0,4,201,254,254,178,61,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,51,242,253,253,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,188,253,253,186,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,253,253,189,25,0,0,0,0,0,0,0,0,0,0,0,159,253,253,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,7,156,253,253,253,229,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,159,253,253,253,153,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,253,253,253,253,226,218,218,218,218,219,218,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,227,253,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,253,250,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,253,234,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,20,211,252,253,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,252,252,225,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,252,252,79,0,0,0,0,0,0,0,0,0,0,0,0,0,25,226,146,14,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,92,254,254,254,254,254,254,254,225,153,15,42,165,206,245,254,254,254,47,0,0,0,0,0,0,0,0,0,92,254,254,254,254,254,254,254,254,254,175,254,254,254,254,254,224,123,8,0,0,0,0,0,0,0,0,0,12,43,221,254,254,254,254,254,254,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
